iteration,policy_loss,value_loss,total_loss
605,2.2229769897460936,0.3633193778991699,2.5862963358561197
606,2.219442850748698,0.3605511220296224,2.5799938456217446
607,2.2273677571614585,0.3609552828470866,2.58832275390625
608,2.2289166768391926,0.36300167083740237,2.5919182840983073
609,2.22639902750651,0.3665332412719727,2.59293217976888
610,2.230086924235026,0.3646961275736491,2.5947830708821615
611,2.2350572204589843,0.3562469164530436,2.5913039143880208
612,2.230177714029948,0.3605303128560384,2.5907080586751303
613,2.229061279296875,0.35559790293375654,2.5846590677897137
614,2.226600596110026,0.3563546371459961,2.5829552205403647
615,2.2173965962727866,0.36023635864257814,2.5776330057779946
616,2.231353454589844,0.35831928888956704,2.5896726989746095
617,2.2257268778483073,0.3577572250366211,2.583484141031901
618,2.2230490112304686,0.3544036610921224,2.5774525960286456
619,2.231670481363932,0.35778760274251303,2.58945790608724
620,2.2178581237792967,0.354673589070638,2.572531534830729
621,2.218677673339844,0.3548702748616536,2.573548126220703
622,2.2192948404947916,0.356339963277181,2.5756349182128906
623,2.2200692240397135,0.35610283533732096,2.576172180175781
624,2.2221683247884116,0.35125202814737955,2.573420104980469
625,2.2161240132649738,0.3519090716044108,2.5680330912272136
626,2.216446533203125,0.35379784266153974,2.5702443440755207
627,2.219426930745443,0.3539397875467936,2.57336664835612
628,2.220327402750651,0.35238430023193357,2.572711639404297
629,2.2264949035644532,0.35440994262695313,2.580905049641927
630,2.218196767171224,0.3533796755472819,2.5715763346354166
631,2.2137293497721355,0.35489693959554036,2.5686263020833335
632,2.21976323445638,0.3541874885559082,2.5739508565266926
633,2.2146374003092446,0.3585992940266927,2.573236643473307
634,2.2203065490722658,0.3503332773844401,2.570639851888021
635,2.217414805094401,0.3516769091288249,2.569091491699219
636,2.2183236694335937,0.3444186083475749,2.5627423604329427
637,2.2205242919921875,0.35161500295003256,2.5721392822265625
638,2.212352803548177,0.3520023600260417,2.5643551127115884
639,2.2185734558105468,0.3547400410970052,2.5733135986328124
640,2.222343292236328,0.3518541208902995,2.574197540283203
641,2.216661224365234,0.35258386611938475,2.569244944254557
642,2.2212694295247397,0.3553126271565755,2.5765819295247394
643,2.2162815856933595,0.3528177324930827,2.5690994262695312
644,2.2127342224121094,0.35710100173950193,2.569835154215495
645,2.2169739786783853,0.3575584284464518,2.574532267252604
646,2.2156128946940106,0.35901440302530924,2.574627482096354
647,2.214815673828125,0.35402448018391924,2.568839823404948
648,2.2119959513346354,0.35647032419840496,2.5684664408365885
649,2.222482198079427,0.3528494199117025,2.575331573486328
650,2.2172509765625,0.35437129974365233,2.571622314453125
651,2.2241227213541666,0.38592769622802736,2.6100506591796875
652,2.216061706542969,0.38061017990112306,2.596671854654948
653,2.219993235270182,0.3835602633158366,2.6035535176595053
654,2.2291310119628904,0.3837318293253581,2.6128629557291667
655,2.2226659138997396,0.37881819407145184,2.6014842224121093
656,2.22444091796875,0.37821770350138345,2.602658437093099
657,2.225429433186849,0.3799668566385905,2.6053961181640624
658,2.220231628417969,0.38229318618774416,2.602524668375651
659,2.2187242635091144,0.38106892903645834,2.5997931416829427
660,2.2223276774088543,0.3798940340677897,2.6022217305501303
661,2.220994313557943,0.38063138326009116,2.601625671386719
662,2.2221341959635414,0.37942429224650065,2.6015583801269533
663,2.22320551554362,0.3813082059224447,2.6045136006673175
664,2.220897115071615,0.37920454661051434,2.6001013692220054
665,2.221731414794922,0.3773351414998372,2.5990666198730468
666,2.2218500264485677,0.37944485346476237,2.6012951151529946
667,2.218055419921875,0.3792578188578288,2.5973131306966146
668,2.2237228902180988,0.37440003712972003,2.598123067220052
669,2.2148470052083336,0.3730182393391927,2.5878650919596353
670,2.225211588541667,0.3764277267456055,2.6016392517089844
671,2.228896179199219,0.4022704696655273,2.631166534423828
672,2.2220938618977866,0.4029437001546224,2.6250374348958334
673,2.2280678304036456,0.3993279902140299,2.6273959350585936
674,2.2240231323242186,0.3944269371032715,2.618450215657552
675,2.226961720784505,0.39901391983032225,2.6259755452473956
676,2.2284805806477865,0.3953918647766113,2.6238724772135416
677,2.218687235514323,0.3907661056518555,2.6094535319010417
678,2.2169713338216144,0.39575524648030597,2.612726389567057
679,2.21860834757487,0.3961738395690918,2.614782409667969
680,2.2218367513020834,0.3933363469441732,2.615173136393229
681,2.229317830403646,0.3962180900573731,2.625535939534505
682,2.2265662638346355,0.3954567718505859,2.622023213704427
683,2.226759185791016,0.39117974599202476,2.6179390462239582
684,2.2165481567382814,0.39350571314493815,2.6100537109375
685,2.2203780619303384,0.3906288719177246,2.611007080078125
686,2.2246189371744793,0.3880293528238932,2.6126482645670572
687,2.227053375244141,0.38569844563802086,2.612751770019531
688,2.2133212280273438,0.38121564229329424,2.5945370483398436
689,2.2185599263509115,0.3816714604695638,2.600231424967448
690,2.2109533182779946,0.3852445411682129,2.5961978149414064
691,2.2202915954589844,0.38229730606079104,2.602588806152344
692,2.2134959920247397,0.379704647064209,2.593200429280599
693,2.2196742248535157,0.37784951527913413,2.5975237528483075
694,2.2206321716308595,0.3793870290120443,2.6000192260742185
695,2.2150982157389323,0.3818003718058268,2.596898905436198
696,2.214064178466797,0.37789597193400065,2.59196044921875
697,2.2173751322428386,0.3806552441914876,2.598030497233073
698,2.2160688273111977,0.37915856679280596,2.5952275594075522
699,2.2189959208170573,0.3723920822143555,2.5913880920410155
700,2.211638692220052,0.37754266103108725,2.5891815185546876
701,2.213681233723958,0.378596986134847,2.5922783406575522
702,2.2188560994466147,0.3722821044921875,2.5911382548014323
703,2.211615041097005,0.3735323969523112,2.5851473490397137
704,2.2217692057291667,0.37307181040445964,2.5948412068684896
705,2.2216402180989583,0.3708496220906575,2.592489929199219
706,2.209112803141276,0.3687057685852051,2.5778185017903645
707,2.219124298095703,0.3693907419840495,2.588514912923177
708,2.212416229248047,0.3707771873474121,2.58319341023763
709,2.217599843343099,0.367351811726888,2.584951680501302
710,2.2190464782714843,0.369845765431722,2.588892313639323
711,2.2274324035644533,0.4189998690287272,2.646432342529297
712,2.2218980916341144,0.4126391537984212,2.6345373026529946
713,2.229810994466146,0.4104350471496582,2.6402463277180988
714,2.22045415242513,0.41516491572062175,2.6356187947591145
715,2.22178212483724,0.4098606236775716,2.631642812093099
716,2.2277869160970054,0.4041283925374349,2.6319150797526043
717,2.2222718811035156,0.401915823618571,2.6241879272460937
718,2.218669687906901,0.4028728675842285,2.6215425618489583
719,2.2298151652018228,0.3984221331278483,2.628237508138021
720,2.2137806701660154,0.4028056271870931,2.6165863545735677
721,2.218970947265625,0.4008838653564453,2.6198548889160156
722,2.2200084940592446,0.3987150764465332,2.6187232971191405
723,2.209015350341797,0.3914643287658691,2.6004796346028645
724,2.21572509765625,0.39555846532185873,2.611283671061198
725,2.213134969075521,0.39366776784261065,2.606802673339844
726,2.2143239339192706,0.38794530868530275,2.6022691853841144
727,2.2048780314127603,0.38782426198323566,2.5927023315429687
728,2.2163905843098957,0.3853627332051595,2.6017535400390623
729,2.2107282002766926,0.38742442448933917,2.598152567545573
730,2.2140708923339845,0.38758221944173177,2.601653340657552
731,2.2090049235026044,0.3880436325073242,2.597048492431641
732,2.210142059326172,0.3834539159138997,2.5935958353678386
733,2.2181547546386717,0.3829559644063314,2.6011107381184897
734,2.2078365071614585,0.3781656010945638,2.586002197265625
735,2.21018315633138,0.38239227294921874,2.5925754801432292
736,2.2054432169596354,0.38418937047322593,2.589632873535156
737,2.205491943359375,0.3777159945170085,2.5832076517740887
738,2.2066341145833333,0.37875743230183917,2.5853915405273438
739,2.2052351888020834,0.3770860226949056,2.5823211161295574
740,2.209944661458333,0.3826552772521973,2.5925999959309896
741,2.2056590779622396,0.3788894081115723,2.5845485432942708
742,2.208512929280599,0.3753902117411296,2.5839028930664063
743,2.204364725748698,0.3751905377705892,2.579555409749349
744,2.204781951904297,0.37666887283325196,2.5814510599772134
745,2.2128336588541666,0.377811336517334,2.590645192464193
746,2.2049910481770834,0.3737749163309733,2.578765767415365
747,2.2061752319335937,0.38066015879313153,2.5868355305989583
748,2.2038143920898436,0.3725170834859212,2.5763314819335936
749,2.2021229553222654,0.37582401911417646,2.577947082519531
750,2.2073841349283856,0.36883134841918946,2.576215565999349
751,2.2137067159016928,0.36705254872639975,2.5807592264811197
752,2.2032874552408854,0.3699954096476237,2.5732828267415364
753,2.210762379964193,0.3716244379679362,2.5823868815104167
754,2.207433420817057,0.37130797704060875,2.578741455078125
755,2.199537913004557,0.37154638290405273,2.5710843404134116
756,2.201440989176432,0.3704307365417481,2.5718719482421877
757,2.2015008544921875,0.36514259338378907,2.5666437276204426
758,2.2045160929361978,0.37124837239583336,2.575764363606771
759,2.207388712565104,0.367781187693278,2.575169982910156
760,2.2031265258789063,0.3726433817545573,2.575769958496094
761,2.2116015116373697,0.4167398643493652,2.6283415730794273
762,2.2158579508463543,0.40955359776814776,2.625411631266276
763,2.2175277709960937,0.40667144139607747,2.624198964436849
764,2.21031000773112,0.4078956476847331,2.61820561726888
765,2.205793914794922,0.40809327443440757,2.6138870747884115
766,2.20868169148763,0.40856486002604164,2.617246297200521
767,2.206692148844401,0.40279870986938476,2.6094908142089843
768,2.203885752360026,0.40416386286417644,2.6080494689941407
769,2.2057798767089842,0.40112531661987305,2.606905212402344
770,2.212949422200521,0.40304713567097983,2.6159964497884114
771,2.20659912109375,0.39754109700520834,2.604140319824219
772,2.210013173421224,0.3986866442362467,2.6086995442708334
773,2.2163880411783854,0.3928827540079753,2.6092707316080728
774,2.20102783203125,0.3925491205851237,2.5935767618815104
775,2.1991441853841147,0.39213813145955406,2.5912822469075523
776,2.2012723795572917,0.38876433690388995,2.59003662109375
777,2.2056107076009113,0.3887588055928548,2.5943693033854167
778,2.2099918111165366,0.3866086769104004,2.5966003926595054
779,2.2075648498535156,0.386717529296875,2.5942823282877603
780,2.2035834248860677,0.38699034372965496,2.59057378133138
781,2.2074383544921874,0.4047430610656738,2.6121813456217446
782,2.2079200744628906,0.405458304087321,2.613378601074219
783,2.199144744873047,0.4048538653055827,2.603998362223307
784,2.204137725830078,0.40426605224609374,2.608403828938802
785,2.2085465494791667,0.406240660349528,2.614787292480469
786,2.2056412251790363,0.4022623697916667,2.6079037475585936
787,2.2108872985839843,0.4043314043680827,2.6152187093098958
788,2.204670104980469,0.4043944040934245,2.609064432779948
789,2.199892985026042,0.39911479314168297,2.599007619222005
790,2.2061153666178384,0.3987043062845866,2.604819793701172
791,2.2022294108072917,0.3970126660664876,2.5992421468098956
792,2.208009541829427,0.39379477183024086,2.6018043009440106
793,2.2004101053873697,0.39288572947184247,2.593295644124349
794,2.205014190673828,0.39109785079956055,2.5961122131347656
795,2.2022303771972656,0.38776732126871744,2.5899977111816406
796,2.20855712890625,0.39147379557291667,2.6000308736165363
797,2.201180114746094,0.39216779708862304,2.593347829182943
798,2.2044630432128907,0.38558921178181965,2.590052235921224
799,2.210363972981771,0.3841367848714193,2.5945007832845053
800,2.2054358927408853,0.3831145985921224,2.5885506184895832
801,2.2045670572916665,0.3840545590718587,2.588621826171875
802,2.20349853515625,0.3814389991760254,2.5849375406901043
803,2.198273264567057,0.3789513715108236,2.5772246297200523
804,2.198251241048177,0.3763834063212077,2.5746343485514323
805,2.2021946207682292,0.3730984179178874,2.575293223063151
806,2.2001878865559896,0.3765472094217936,2.5767349751790363
807,2.213153279622396,0.37350279490152993,2.586656087239583
808,2.2078012084960936,0.3673058064778646,2.5751070658365887
809,2.2073601786295574,0.3725915654500325,2.5799516296386718
810,2.204665781656901,0.3714543596903483,2.576120147705078
811,2.202675628662109,0.37148375193277994,2.5741593933105467
812,2.2016506958007813,0.36866495132446286,2.5703158060709637
813,2.2025210571289064,0.37352497736612955,2.5760459391276043
814,2.2031048583984374,0.3698669370015462,2.5729719543457032
815,2.1966741943359374,0.36658071517944335,2.5632550557454428
816,2.2046468607584635,0.3676062075297038,2.5722530619303385
817,2.205175577799479,0.36584283828735353,2.5710182189941406
818,2.211629638671875,0.3640882110595703,2.5757178751627605
819,2.2010205586751304,0.36467355728149414,2.5656939188639325
820,2.2021943155924477,0.3618257967631022,2.564020182291667
821,2.200519307454427,0.36099328358968097,2.561512756347656
822,2.198320770263672,0.3570587603251139,2.5553796895345053
823,2.2000130208333335,0.3596634801228841,2.5596766153971355
824,2.1964122517903646,0.363485164642334,2.5598975626627603
825,2.198932596842448,0.3601261266072591,2.5590586344401043
826,2.2006293741861978,0.3599519729614258,2.5605813598632814
827,2.1975990295410157,0.3631184768676758,2.5607175699869793
828,2.2038472493489585,0.3599871826171875,2.563834533691406
829,2.1965894571940106,0.3605682563781738,2.5571575927734376
830,2.19751708984375,0.3582167053222656,2.555733846028646
831,2.2157022603352865,0.38212574005126954,2.5978279622395832
832,2.203879140218099,0.38285637537638345,2.5867354838053385
833,2.2007542928059896,0.3844492403666178,2.5852032979329427
834,2.202980804443359,0.38390684127807617,2.5868876647949217
835,2.2018212890625,0.38394508361816404,2.5857664998372396
836,2.2075408426920573,0.3830162747701009,2.5905569966634117
837,2.2040722147623697,0.38249290466308594,2.5865652465820315
838,2.205494893391927,0.3861960919698079,2.591690979003906
839,2.212285461425781,0.3769858932495117,2.5892711385091145
840,2.1955279541015624,0.3800115140279134,2.57553955078125
841,2.2078475443522136,0.3783201726277669,2.586168009440104
842,2.2122710673014323,0.38302984873453777,2.595300852457682
843,2.203404998779297,0.38167052586873373,2.5850755818684896
844,2.2088021341959636,0.37950148900349934,2.588303782145182
845,2.1989373779296875,0.37889527638753256,2.5778326924641926
846,2.202497355143229,0.37867047627766925,2.581167958577474
847,2.2084551493326825,0.37335952758789065,2.581814473470052
848,2.20398188273112,0.37555061976114906,2.5795323689778646
849,2.2027575174967446,0.3712633577982585,2.57402099609375
850,2.2028153483072916,0.37593852361043295,2.5787540690104165
851,2.2022778828938803,0.3795097541809082,2.581787618001302
852,2.209836730957031,0.37536219278971356,2.585198720296224
853,2.1992073567708332,0.37591785430908203,2.5751251220703124
854,2.2036639404296876,0.3747801844278971,2.578443908691406
855,2.204123687744141,0.37752410252888996,2.5816477966308593
856,2.204948527018229,0.3751912879943848,2.580139872233073
857,2.207893880208333,0.37040956497192384,2.5783034261067708
858,2.200822347005208,0.371115608215332,2.5719378662109373
859,2.2054556783040367,0.3722643280029297,2.577719930013021
860,2.200999247233073,0.3734971110026042,2.574496561686198
861,2.2049273173014323,0.3996109390258789,2.6045381673177084
862,2.2102570088704425,0.39724242528279624,2.607499796549479
863,2.202260996500651,0.397110284169515,2.599371032714844
864,2.2070970153808593,0.3976708221435547,2.6047678629557294
865,2.2052264404296875,0.39463074366251627,2.599856923421224
866,2.202178853352865,0.3964048385620117,2.5985836791992187
867,2.204326426188151,0.39320048650105793,2.5975267537434896
868,2.201271514892578,0.391409543355306,2.5926812235514323
869,2.209400736490885,0.39342634836832685,2.6028270467122394
870,2.207488708496094,0.39060359954833984,2.598092041015625
871,2.201862589518229,0.3899207242329915,2.5917835489908856
872,2.2039203389485675,0.39077436447143554,2.5946947733561196
873,2.2028076171875,0.38573755900065104,2.588545176188151
874,2.2023445638020833,0.3861655298868815,2.5885101318359376
875,2.200425720214844,0.38728453318277994,2.587710266113281
876,2.196666717529297,0.3853960863749186,2.5820628356933595
877,2.2106998189290366,0.38334278742472333,2.5940426635742186
878,2.1982187906901043,0.3843586985270182,2.582577362060547
879,2.202672882080078,0.3821844736735026,2.584857381184896
880,2.197701365152995,0.38404871622721354,2.5817498270670574
881,2.2014742533365887,0.383870906829834,2.5853451029459635
882,2.1973922729492186,0.3895445187886556,2.5869368998209636
883,2.20617670694987,0.381024538675944,2.5872011311848957
884,2.1949632771809897,0.38286484400431314,2.577828114827474
885,2.200919748942057,0.37363365173339846,2.5745533243815104
886,2.1937406412760416,0.37394636154174804,2.5676869710286456
887,2.188873291015625,0.37726800282796225,2.5661412048339844
888,2.188670908610026,0.3794188117980957,2.568089853922526
889,2.2010587056477866,0.371576468149821,2.5726350911458336
890,2.203790995279948,0.3760551452636719,2.57984619140625
891,2.2034588114420575,0.41994848251342776,2.6234073384602863
892,2.1999657694498698,0.4202040163675944,2.620169677734375
893,2.2040643310546875,0.4126196225484212,2.6166840616861977
894,2.2011596171061196,0.41504695256551105,2.6162065633138023
895,2.1961820475260416,0.4105035591125488,2.606685536702474
896,2.1976249694824217,0.40563559214274086,2.603260548909505
897,2.1994093322753905,0.408417174021403,2.6078263346354165
898,2.1974419657389324,0.4119597053527832,2.6094017537434895
899,2.193409627278646,0.40745500564575193,2.6008647155761717
900,2.1916044108072916,0.4083175214131673,2.5999217732747395
901,2.1981606038411456,0.4021477444966634,2.600308380126953
902,2.193035685221354,0.40348862965901694,2.596524149576823
903,2.1879538981119793,0.40032933553059896,2.5882831827799477
904,2.1944364420572917,0.40020455678304034,2.5946412150065106
905,2.1900279744466147,0.3983526166280111,2.5883805847167967
906,2.1839803568522136,0.39508787155151365,2.579068349202474
907,2.1823795572916667,0.3918167813618978,2.574196523030599
908,2.187075500488281,0.3983043352762858,2.585379892985026
909,2.189718526204427,0.39201709111531574,2.581735585530599
910,2.1923543294270833,0.38919256210327147,2.5815468343098957
911,2.1834729512532554,0.3905587387084961,2.5740315246582033
912,2.183754170735677,0.3841347630818685,2.567888692220052
913,2.185636698404948,0.3874966812133789,2.5731336466471353
914,2.1847327677408854,0.386849365234375,2.571582234700521
915,2.1887664794921875,0.3889674504597982,2.577733815511068
916,2.181582336425781,0.38570329030354816,2.5672855122884113
917,2.189183400472005,0.38273535410563153,2.5719188435872398
918,2.1798460388183596,0.38223096847534177,2.5620770263671875
919,2.185785725911458,0.37968777974446616,2.5654735310872394
920,2.1817583211263023,0.3776612726847331,2.559419860839844
921,2.1871299235026043,0.4191477966308594,2.606277821858724
922,2.19034907023112,0.4170701281229655,2.607419179280599
923,2.183738199869792,0.4180532773335775,2.6017914326985676
924,2.1890955607096356,0.4133244514465332,2.6024200439453127
925,2.183109130859375,0.4122120920817057,2.5953214009602865
926,2.1886521911621095,0.4100794919331868,2.5987316385904946
927,2.1806524149576823,0.4087580680847168,2.5894105529785154
928,2.182142995198568,0.4058642069498698,2.588007151285807
929,2.1852503458658856,0.40932844161987303,2.594578806559245
930,2.1934542338053387,0.4026588503519694,2.59611323038737
931,2.189949188232422,0.4282323137919108,2.6181815592447917
932,2.1920662943522133,0.4224187088012695,2.614485066731771
933,2.1977911376953125,0.42670106887817383,2.6244921875
934,2.190909576416016,0.4221373049418132,2.6130469258626303
935,2.1816085815429687,0.4205501429239909,2.602158864339193
936,2.1824846903483075,0.4177541859944661,2.600238800048828
937,2.183144022623698,0.4133939743041992,2.59653803507487
938,2.1745785013834635,0.41042624791463217,2.5850047302246093
939,2.181511027018229,0.41246274948120115,2.5939735921223956
940,2.1813641866048177,0.40687458038330077,2.5882389322916666
941,2.185508778889974,0.4308266448974609,2.61633550008138
942,2.189822540283203,0.4298462104797363,2.619668680826823
943,2.184952596028646,0.42325191497802733,2.6082047017415366
944,2.1841453552246093,0.41859143575032554,2.6027366638183596
945,2.1824425252278647,0.4185749626159668,2.6010175577799477
946,2.1870322672526044,0.42036012013753254,2.6073922220865886
947,2.182706807454427,0.41855875015258787,2.601265360514323
948,2.179799296061198,0.4134053484598796,2.5932047017415365
949,2.175874989827474,0.4104739761352539,2.5863490804036458
950,2.1788399759928385,0.4087487856547038,2.587588653564453
951,2.183139394124349,0.4106265576680501,2.5937659200032552
952,2.173442535400391,0.40817204157511394,2.5816145833333333
953,2.1746754964192707,0.40013474146525063,2.5748104349772136
954,2.1714657592773436,0.40460706075032554,2.5760726928710938
955,2.1669346618652345,0.4037446657816569,2.570679423014323
956,2.1753482564290363,0.39541314442952474,2.570761260986328
957,2.16963623046875,0.401038818359375,2.5706752014160155
958,2.165468953450521,0.39837095260620115,2.5638395182291664
959,2.170676778157552,0.39849806467692056,2.569174957275391
960,2.164800720214844,0.39867417653401693,2.5634749348958334
961,2.1705947875976563,0.3965091323852539,2.5671039835611977
962,2.1697893778483075,0.3909477806091309,2.5607369995117186
963,2.171402791341146,0.3876700146993001,2.5590726216634114
964,2.171958974202474,0.3837045860290527,2.5556634521484374
965,2.171570027669271,0.3851681137084961,2.5567381286621096
966,2.171983439127604,0.38414352416992187,2.556127014160156
967,2.1627732849121095,0.37811262130737305,2.540885772705078
968,2.166007639567057,0.37616410573323567,2.5421716817220052
969,2.161522216796875,0.37765665690104167,2.539178975423177
970,2.1673956807454426,0.3746302858988444,2.5420260620117188
971,2.165943349202474,0.3758191998799642,2.5417627970377605
972,2.1699204508463543,0.37179236094156903,2.541712697347005
973,2.179207255045573,0.368213316599528,2.5474207051595052
974,2.167008056640625,0.3681372006734212,2.535145314534505
975,2.170569101969401,0.36405460993448896,2.534623565673828
976,2.1613593037923176,0.3626283073425293,2.5239874267578126
977,2.1702060953776043,0.36822866439819335,2.5384346516927083
978,2.1684881591796876,0.3624038569132487,2.530891825358073
979,2.1745894368489584,0.35946975072224935,2.5340590413411457
980,2.1659307861328125,0.3589128875732422,2.52484380086263
981,2.156601816813151,0.3598195203145345,2.516421305338542
982,2.164611562093099,0.357403081258138,2.522014872233073
983,2.158816477457682,0.3544366455078125,2.5132532755533856
984,2.170288848876953,0.358251412709554,2.5285403442382814
985,2.163898620605469,0.3582368278503418,2.5221355692545573
986,2.162307383219401,0.35360616048177085,2.515913543701172
987,2.1616837056477864,0.350595334370931,2.512279052734375
